Date_ID,Day,Month,Year,id,name,sex,age,height,weight,team,noc,games,season,city,sport,event,medal
DT00008,20,8,2016,16299,Luka Buki,M,22.0,195.0,90.0,Croatia,CRO,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
DT00004,14,8,2016,16335,"Ana Beatriz ""Bia"" di Rienzo Bulco",F,22.0,167.0,58.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",
DT00008,20,8,2016,16364,Alyssa Bull,F,20.0,173.0,65.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
DT00005,16,8,2016,16442,Tairat Bunsuk,M,23.0,161.0,69.0,Thailand,THA,2016 Summer,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,
DT00008,20,8,2016,16464,Porntip Buranaprasertsuk,F,24.0,165.0,61.0,Thailand,THA,2016 Summer,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,
DT00003,13,8,2016,16485,Mikoaj Piotr Burda,M,34.0,192.0,98.0,Poland,POL,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,
DT00001,11,8,2016,16544,Phil Burgess,M,28.0,180.0,92.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
DT00005,16,8,2016,16571,Lely Berlitt Burgos Ortz,F,31.0,153.0,50.0,Puerto Rico,PUR,2016 Summer,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Featherweight,
DT00003,13,8,2016,16581,Olena Sviatoslavivna Buriak,F,28.0,196.0,90.0,Ukraine,UKR,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,
DT00008,20,8,2016,16584,Damir Buri,M,35.0,205.0,115.0,Croatia,CRO,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
DT00006,18,8,2016,16645,Peter Burling,M,25.0,186.0,82.0,New Zealand,NZL,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold
DT00003,13,8,2016,16670,Jack David Burnell,M,23.0,185.0,72.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,
DT00008,20,8,2016,16672,Alyce Burnett,F,23.0,182.0,71.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
DT00006,18,8,2016,16773,Tom Burton,M,26.0,180.0,81.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,Gold
DT00004,14,8,2016,16785,Aleksandr Ivanovich Bury,M,28.0,203.0,93.0,Belarus,BLR,2016 Summer,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
DT00008,20,8,2016,16843,Andro Bulje,M,30.0,200.0,115.0,Croatia,CRO,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
DT00008,20,8,2016,16851,lise Bussaglia,F,30.0,163.0,56.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Football,Football Women's Football,
DT00003,13,8,2016,16860,Tho Bussire,M,21.0,188.0,90.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
DT00003,13,8,2016,16918,Geoffrey Butler,M,20.0,188.0,84.0,Cayman Islands,CAY,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
DT00003,13,8,2016,16926,Lara Butler,F,21.0,172.0,60.0,Cayman Islands,CAY,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,
DT00007,19,8,2016,16947,Linus Butt,M,29.0,186.0,83.0,Germany,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
DT00004,14,8,2016,16992,Aleksandr Nikolayevich Buykevich,M,31.0,191.0,80.0,Belarus,BLR,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",
DT00003,13,8,2016,16995,Kimberly Buys,F,27.0,187.0,75.0,Belgium,BEL,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
DT00004,14,8,2016,16997,ala Bykakay,F,26.0,172.0,58.0,Turkey,TUR,2016 Summer,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
DT00002,12,8,2016,16999,Rafael Augusto Buzacarini,M,24.0,183.0,100.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,
DT00004,14,8,2016,17117,Juan Sebastin Cabal Valds,M,30.0,185.0,82.0,Colombia,COL,2016 Summer,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
DT00003,13,8,2016,17181,Juan Carlos Cabrera Prez,M,24.0,194.0,105.0,Mexico,MEX,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,
DT00003,13,8,2016,17183,Lani Rose Cabrera,F,23.0,175.0,66.0,Barbados,BAR,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
DT00004,14,8,2016,17186,Rafael Cabrera Bello,M,32.0,187.0,83.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
DT00008,20,8,2016,17208,Juan Ignacio Cceres,M,24.0,168.0,75.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
DT00004,14,8,2016,17238,Jrmy Cadot,M,29.0,185.0,78.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
DT00004,14,8,2016,17238,Jrmy Cadot,M,29.0,185.0,78.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Silver
DT00003,13,8,2016,17254,Basten Caerts,M,18.0,185.0,85.0,Belgium,BEL,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,
DT00008,20,8,2016,17272,Tania Cagnotto (-Parolin),F,31.0,160.0,54.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,Bronze
DT00008,20,8,2016,17272,Tania Cagnotto (-Parolin),F,31.0,160.0,54.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,Silver
DT00005,16,8,2016,17303,Andrs Mauricio Caicedo Piedrahita,M,18.0,174.0,75.0,Colombia,COL,2016 Summer,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,
DT00004,14,8,2016,17318,Chiara Cainero,F,38.0,171.0,81.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,Silver
DT00008,20,8,2016,17326,Anne Cairns,F,35.0,,,Samoa,SAM,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",
DT00008,20,8,2016,17326,Anne Cairns,F,35.0,,,Samoa,SAM,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
DT00006,18,8,2016,17351,Lucas Calabrese,M,29.0,168.0,60.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
DT00005,16,8,2016,17392,Hugo Marinho Borges Calderano,M,20.0,182.0,74.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,
DT00005,16,8,2016,17392,Hugo Marinho Borges Calderano,M,20.0,182.0,74.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,
DT00003,13,8,2016,17415,Hilary Caldwell,F,25.0,173.0,61.0,Canada,CAN,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Bronze
DT00005,16,8,2016,17451,Briken Calja,M,26.0,170.0,69.0,Albania,ALB,2016 Summer,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,
DT00008,20,8,2016,17482,Jonathan Calleri,M,22.0,179.0,75.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Football,Football Men's Football,
DT00007,19,8,2016,17489,Facundo Callioni,M,30.0,183.0,77.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
DT00004,14,8,2016,17512,Mlina Clugreanu,F,19.0,176.0,66.0,Romania,ROU,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",
DT00003,13,8,2016,17561,Amadou Camara,M,22.0,163.0,69.0,Guinea,GUI,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,
DT00008,20,8,2016,17581,Alexandre Camarasa,M,29.0,193.0,100.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
DT00004,14,8,2016,17585,Alexandre Camargo,M,17.0,177.0,75.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",
DT00006,18,8,2016,17600,Mattia Camboni,M,20.0,180.0,70.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,
DT00002,12,8,2016,17650,Tiago Henrique de Oliveira Camilo,M,34.0,180.0,90.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,
DT00002,12,8,2016,17651,Yssica Camilo Gonzlez,F,23.0,168.0,73.0,Dominican Republic,DOM,2016 Summer,Summer,Rio de Janeiro,Archery,Archery Women's Individual,
DT00003,13,8,2016,17678,Alan Campbell,M,33.0,191.0,96.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,
DT00003,13,8,2016,17680,"Andrew Campbell, Jr.",M,24.0,178.0,70.0,United States,USA,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,
DT00003,13,8,2016,17684,Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
DT00003,13,8,2016,17684,Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
DT00003,13,8,2016,17684,Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
DT00003,13,8,2016,17687,Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
DT00003,13,8,2016,17687,Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
DT00003,13,8,2016,17687,Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
DT00003,13,8,2016,17687,Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
DT00008,20,8,2016,17742,"Richard ""Richie"" Campbell",M,28.0,193.0,99.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
DT00005,16,8,2016,17794,Jorge Moiss Campos Valds,M,24.0,184.0,77.0,Cuba,CUB,2016 Summer,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,
DT00001,11,8,2016,17801,Luiza Gonzalez da Costa Campos,F,26.0,165.0,64.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
DT00007,19,8,2016,17814,Mara Pilar Campoy,F,25.0,158.0,48.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
DT00004,14,8,2016,17815,Niccol Campriani,M,28.0,177.0,80.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
DT00004,14,8,2016,17815,Niccol Campriani,M,28.0,177.0,80.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
DT00004,14,8,2016,17815,Niccol Campriani,M,28.0,177.0,80.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
DT00004,14,8,2016,17837,Kelvin Jos Caa Infante,M,28.0,173.0,72.0,Venezuela,VEN,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",
DT00004,14,8,2016,17863,Marie-Florence Candassamy,F,25.0,185.0,74.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",
DT00004,14,8,2016,17863,Marie-Florence Candassamy,F,25.0,185.0,74.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",
DT00001,11,8,2016,17871,Julien Candelon,M,36.0,170.0,80.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
DT00002,12,8,2016,17905,Marina Canetta Gobbi,F,27.0,162.0,51.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Archery,Archery Women's Individual,
DT00002,12,8,2016,17905,Marina Canetta Gobbi,F,27.0,162.0,51.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Archery,Archery Women's Team,
DT00008,20,8,2016,17906,Marina Canetti,F,33.0,169.0,63.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
DT00002,12,8,2016,17994,Cao Hui,F,24.0,175.0,70.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Archery,Archery Women's Individual,
DT00002,12,8,2016,17994,Cao Hui,F,24.0,175.0,70.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Archery,Archery Women's Team,
DT00004,14,8,2016,18003,Cao Yifei,M,28.0,175.0,75.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",
DT00004,14,8,2016,18003,Cao Yifei,M,28.0,175.0,75.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
DT00008,20,8,2016,18005,Cao Yuan,M,21.0,160.0,42.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,Gold
DT00008,20,8,2016,18005,Cao Yuan,M,21.0,160.0,42.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Bronze
DT00003,13,8,2016,18006,Cao Yue,F,20.0,178.0,72.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
DT00008,20,8,2016,18007,Cao Zhongrong,M,34.0,180.0,73.0,China,CHN,2016 Summer,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,
DT00003,13,8,2016,18028,Vincenzo Maria Capelli,M,27.0,193.0,96.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,
DT00002,12,8,2016,18083,Corina Oana Cprioriu,F,30.0,161.0,57.0,Romania,ROU,2016 Summer,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,
DT00005,16,8,2016,18089,Dumitru Captari,M,27.0,168.0,79.0,Romania,ROU,2016 Summer,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,
DT00003,13,8,2016,18174,Felipe Crdenas Morales,M,25.0,183.0,75.0,Chile,CHI,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,
DT00007,19,8,2016,18236,"Christopher ""Chris"" Cargo",M,30.0,182.0,79.0,Ireland,IRL,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
DT00003,13,8,2016,18271,Diletta Carli,F,20.0,170.0,61.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
DT00003,13,8,2016,18278,"Jazmin Roxy ""Jazz"" Carlin",F,25.0,175.0,57.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,Silver
DT00003,13,8,2016,18278,"Jazmin Roxy ""Jazz"" Carlin",F,25.0,175.0,57.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,Silver
DT00001,11,8,2016,18354,Ryan Carlyle,F,26.0,168.0,66.0,United States,USA,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
DT00006,18,8,2016,18372,Sara Lopez Mota Carmo,F,29.0,179.0,69.0,Portugal,POR,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,
DT00003,13,8,2016,18389,Olivia Frances Carnegie-Brown,F,25.0,181.0,73.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
DT00003,13,8,2016,18411,Laurent Carnol,M,26.0,187.0,82.0,Luxembourg,LUX,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,
DT00003,13,8,2016,18411,Laurent Carnol,M,26.0,187.0,82.0,Luxembourg,LUX,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,
DT00004,14,8,2016,18416,Danilo Caro Guarnieri,M,50.0,175.0,74.0,Colombia,COL,2016 Summer,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,
DT00008,20,8,2016,18448,Ellie Madison Carpenter,F,16.0,165.0,59.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Football,Football Women's Football,
DT00006,18,8,2016,18500,Cecilia Carranza Saroli,F,29.0,164.0,63.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,Gold
DT00004,14,8,2016,18510,Daniela Matarazzo Carraro,F,31.0,165.0,67.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,
DT00003,13,8,2016,18511,Martina Carraro,F,23.0,175.0,60.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,
DT00008,20,8,2016,18525,Cyrille Carr,M,32.0,184.0,75.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
DT00008,20,8,2016,18525,Cyrille Carr,M,32.0,184.0,75.0,France,FRA,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
DT00007,19,8,2016,18531,Jorge Carrera Oliva,M,34.0,180.0,83.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
DT00008,20,8,2016,18534,scar Carrera Amandi,M,25.0,190.0,86.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
DT00004,14,8,2016,18535,Pablo Abensaid Carrera Vzquez,M,30.0,182.0,93.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",
DT00004,14,8,2016,18535,Pablo Abensaid Carrera Vzquez,M,30.0,182.0,93.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",
DT00008,20,8,2016,18537,Gonzalo Carreras,M,26.0,186.0,88.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
DT00002,12,8,2016,18554,Edna Guadalupe Carrillo Torres,F,24.0,185.0,78.0,Mexico,MEX,2016 Summer,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,
DT00004,14,8,2016,18559,Marko Carrillo Zevallos,M,28.0,184.0,75.0,Peru,PER,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",
DT00004,14,8,2016,18559,Marko Carrillo Zevallos,M,28.0,184.0,75.0,Peru,PER,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
DT00004,14,8,2016,18559,Marko Carrillo Zevallos,M,28.0,184.0,75.0,Peru,PER,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",
DT00008,20,8,2016,18563,Lisa Carrington,F,27.0,168.0,63.0,New Zealand,NZL,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Gold
DT00008,20,8,2016,18563,Lisa Carrington,F,27.0,168.0,63.0,New Zealand,NZL,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
DT00001,11,8,2016,18569,Javier Mario Carrin Llorens,M,25.0,188.0,100.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
DT00007,19,8,2016,18634,David Carter,M,34.0,175.0,79.0,Canada,CAN,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
DT00003,13,8,2016,18637,Dylan Carter,M,20.0,190.0,82.0,Trinidad and Tobago,TTO,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,
DT00007,19,8,2016,18682,Peter Caruth,M,28.0,173.0,73.0,Ireland,IRL,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
DT00003,13,8,2016,18689,Diogo Filipe Silva de Carvalho,M,28.0,184.0,75.0,Portugal,POR,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,
DT00008,20,8,2016,18694,Jos Fernando Saraiva Carvalho,M,27.0,176.0,77.0,Portugal,POR,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, Slalom",
DT00008,20,8,2016,18697,Luza vila Borges Carvalho,F,33.0,182.0,79.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
DT00001,11,8,2016,18721,Mara Casado Gonzlez,F,30.0,167.0,63.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
DT00007,19,8,2016,18767,lex Casasayas Carles,M,28.0,183.0,78.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
DT00008,20,8,2016,18818,Miriam Casillas Garca,F,24.0,164.0,52.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,
DT00001,11,8,2016,18827,Charlotte Caslick,F,21.0,172.0,65.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
DT00004,14,8,2016,18840,Andrea Cassar,M,32.0,193.0,93.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
DT00004,14,8,2016,18840,Andrea Cassar,M,32.0,193.0,93.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",
DT00003,13,8,2016,18870,Matteo Castaldo,M,30.0,188.0,86.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
DT00003,13,8,2016,18930,Arianna Castiglioni,F,18.0,167.0,55.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,
DT00003,13,8,2016,18930,Arianna Castiglioni,F,18.0,167.0,55.0,Italy,ITA,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
DT00002,12,8,2016,18970,Yalennis Castillo Ramrez,F,30.0,174.0,78.0,Cuba,CUB,2016 Summer,Summer,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,
DT00004,14,8,2016,19010,Lilian Castro,F,29.0,164.0,63.0,El Salvador,ESA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",
DT00003,13,8,2016,19021,Patricia Castro Ortega,F,23.0,178.0,66.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
DT00003,13,8,2016,19021,Patricia Castro Ortega,F,23.0,178.0,66.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
DT00003,13,8,2016,19021,Patricia Castro Ortega,F,23.0,178.0,66.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
DT00008,20,8,2016,19055,"Stephanie-Elise ""Steph"" Catley",F,22.0,171.0,58.0,Australia,AUS,2016 Summer,Summer,Rio de Janeiro,Football,Football Women's Football,
DT00007,19,8,2016,19058,"Nicholas Andrew ""Nick"" Catlin",M,27.0,175.0,76.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
DT00003,13,8,2016,19123,Jssica Bruin Cavalheiro,F,25.0,164.0,60.0,Brazil,BRA,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
DT00007,19,8,2016,19132,Martina Cavallero,F,26.0,163.0,58.0,Argentina,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
DT00008,20,8,2016,19173,Rachel Elizabeth Cawthorn,F,27.0,177.0,70.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
DT00008,20,8,2016,19173,Rachel Elizabeth Cawthorn,F,27.0,177.0,70.0,Great Britain,GBR,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
DT00004,14,8,2016,19196,Rodolfo Eduardo Cazaubn Rincn,M,26.0,178.0,68.0,Mexico,MEX,2016 Summer,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
DT00006,18,8,2016,19219,Alicia Cebrin Martnez de Lagos,F,33.0,168.0,68.0,Spain,ESP,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,
DT00005,16,8,2016,19249,Serghei Cechir,M,25.0,172.0,72.0,Moldova,MDA,2016 Summer,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,
DT00006,18,8,2016,19261,Camilla Cedercreutz,F,23.0,167.0,66.0,Finland,FIN,2016 Summer,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,
DT00003,13,8,2016,19273,Andrea del Rosario Cedrn Rodrguez,F,22.0,169.0,62.0,Peru,PER,2016 Summer,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
